PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
-4.792545679609225,-0.21209803003063837,0.4518950865699045,0.017263740091103104,1.2767147127412548,0.20514544322018324,-0.6027574792204841,0.08335636511384517,-0.5730210927068617,-0.3480580864201107,-0.17846438356879873,0.18048048612062825,-0.27234392755215703,-0.001740615566894449,0.671683755265366
-4.257190690400385,-1.1251346707028356,-1.0152021245506264,0.014075533293113986,-1.3830373122380077,-0.29549286196093866,0.7655487385124523,0.31291934624258055,-0.27727945151592653,-0.21217572502150295,-0.7229379081607167,0.302500515371657,0.12012259077513593,0.08928882746160613,-0.9897446452309149
4.4261220578131475,8.281753515963342,1.3995106897835048,-0.25859518009729743,-0.2537882102634825,0.005868185826110914,-0.07602092516207579,-0.32425799884600776,0.1430286120838382,-0.11295121487823578,-0.07104653036146866,-0.7997421766232593,-0.022614535384763775,0.06056751273335517,-0.8702792865094772
1.0600952801064403,5.105217067762812,1.3152698711449498,-0.2186234773144338,0.3042042119902634,0.2882445569394537,-0.741563068982521,-0.502919250113852,-0.2230838600190987,0.06777055293298673,0.35934156856884897,-1.314313811670469,0.41048902376731056,-0.2267343995457919,-0.33273764810123474
4.925068910597574,-0.02096599177642311,4.220890314180205,0.6198130427563262,-1.30892021232052,-0.4217286488518239,1.0698115377378217,-0.3189170919486041,-0.7963196060866582,0.08487130123882114,0.5061329405429856,-0.736267436186725,0.7242121549003663,2.230802707294327,-0.12057733572029203
-4.7761863713907164,-0.20636654273627864,0.45036324658052895,0.014670951897254876,1.1600749547052438,0.26733230818278936,-0.722914756347315,0.09652313088566358,-0.6588970892388555,-0.40261957884002364,-0.18120248537308808,0.21571744749974117,-0.3428386656554636,0.048687378306535745,0.5930160623801496
-4.453761203786925,-0.560742232588734,0.06795623602028687,0.05455378422443049,-1.406357309348684,0.08311756767154428,-0.25360809892098124,-0.6248507691868415,0.6841146919581962,0.21834155150915716,1.3315183846545349,0.2973565770246567,-0.15075494925942282,-0.14552267737399774,0.05039538435648544
-1.9765287819833284,2.4601134427565388,0.9193511810594508,-0.2926948135038304,1.7523075286665597,0.8349968059450517,-1.885551455015558,0.12932591704363178,-0.9962903693128684,0.8976625179836318,-0.2448747667591166,-1.0441516822800152,-0.5738953666706631,0.6936417855115447,-0.43946164712401603
-4.228192910885128,-0.34611316781470414,0.09719731888493738,0.0345830258291887,-2.14101972215611,0.27823554421999036,-0.6905772513462917,-0.9463037521969004,1.1010980474324314,0.42732268462188366,2.1020192400260576,0.32086664601526127,-0.495954295795556,-0.3553561905079972,0.1805261020400224
-4.778591427581837,-0.33701409372749475,0.3589986271057256,0.04660256883811802,1.3706337729607494,-0.25141435567666554,0.3365299374949432,-0.2813667965311837,0.14245161693151537,-0.2648922414377778,0.435497456676632,0.27377087598474303,0.16575567226430735,-0.04059017609929014,0.05596474281907471
-4.782308884627138,-0.20705890027031082,0.45490138957560944,0.01579579585262684,1.3073589785913988,0.21263900706872885,-0.6261353774977892,0.04806615253245919,-0.5700964809831277,-0.4109751341851453,-0.07335680237813924,0.28339979010655714,-0.36533580650812814,0.09743533031877358,0.4588550606597359
-4.39882649890184,-0.5201971364419707,0.06704666635867934,0.04978104985617588,-1.6518583217358562,0.17674833681011795,-0.4363636015494313,-0.6236964739993511,0.60987525659309,0.19848383417730706,1.344939968171803,0.26024271403715704,-0.20809842991387734,-0.1867720997513706,0.11046788592525794
7.423263129260505,-1.0966809755441256,-2.935470905336318,-1.607473483212528,0.022061881592652766,-0.09936662273251444,0.2420435387984873,-0.48170017819668204,-0.23841972405887019,0.14017914168915463,-0.38440491135667887,0.697189127412153,-0.22792480835744186,-0.17635216483675625,0.13442799060604158
-4.323074964572642,-0.4191500523475423,0.11297040119684901,0.03096456742352669,-2.3455037553397116,0.28811510084058156,-0.7377455707173097,-1.1390234817818325,1.6430455138167237,0.8190599733394099,2.591891574101599,0.5226104011243503,-0.6137427278621027,-0.39700309415791035,0.3111056812268602
-4.436614804504069,-0.9647108645233852,-0.9411195040395268,0.0179095088950389,-1.3469076603370604,-0.33639186345783234,0.8645881086175684,0.3790375149214879,-0.386486742261081,-0.2496028694682637,-0.812391876060061,0.2642105104859114,0.14486722827509926,0.08759198515003766,-1.056408427040276
9.214920275563276,-4.756412852486299,5.668989209288602,0.6708181215325951,-0.45252977251698384,-0.20759327554883134,0.5304598947882326,-0.006312005954721006,-0.4442955270524886,0.1659030563760813,0.2293254315733728,-0.30930974811592926,0.1277911924583946,0.17104335991896077,-0.17664100267176241
-4.708023777295305,-0.3162024829130429,0.34171393942653217,0.035006195503536626,0.5882997211095109,0.10152621140216853,-0.3214684531029305,-0.10732387766424184,-0.3808043180732284,-0.42302026054111774,0.13600215996350526,0.20817789509502913,-0.006243854279248881,-0.00550198533888252,0.15732949147037667
-4.7054786547273455,-0.31626343211099794,0.3388779813352636,0.03450230015050396,0.5022566442994995,0.13179073315292938,-0.37411767236412585,-0.07675786271626867,-0.43130646401386924,-0.41268943999265884,0.06559642077967869,0.16070499796174548,0.014869273147345673,-0.0419970981745216,0.25228410127757733
-4.721968586421809,-0.32096096145580233,0.34336581863991367,0.03722923335563203,0.6967827210510265,0.045766203060298896,-0.21450422112747097,-0.12234929433733682,-0.30262956684202996,-0.3789903150343005,0.14766193669105895,0.185176477350658,0.049521470662386276,-0.04254211693720819,0.21008978771778467
6.724209530716513,-2.308376168656055,-2.824353962937129,-1.762788371038733,0.458881598512365,0.23063740383193992,-0.5527741609460403,-1.0684165426632881,-0.30007574961230127,0.5290376083109626,0.16786894454203155,-0.7145989299168576,0.425815025594619,-0.14096443404753714,0.003895874894784143
-4.971328242203205,-0.2575102222359108,0.5157047950189672,0.04743784433260139,3.782029525341076,-0.8475935136089007,1.3256742735996532,-0.5774081975360708,1.0383749328606722,-0.09341393271814802,1.1198055204574975,0.755577061997461,-0.08225478746972431,0.25004199375724157,-0.4110812857501652
1.265469430722439,5.41327311881318,1.3358534295031017,-0.27194774100684316,0.28236034637063534,0.319861980660053,-0.812598152370196,-0.6205907715886325,-0.21613165108547322,0.13891955572552517,0.4423743843148182,-1.6737551653176972,0.4771988733611176,-0.12273264089374095,-0.5984005669193169
-4.745037029414337,-0.3292417344194136,0.3452862441197807,0.040880474753795075,0.8557186929249581,-0.039970212949833675,-0.04846580744123703,-0.138864196915856,-0.18479512251690416,-0.3014436456917451,0.14698923992183505,0.13261130096560417,0.15011225509758705,-0.11593958933290018,0.3271211454067203
-3.0771486649979303,0.9758489023775834,0.230912833993055,-0.041086200007598994,0.24074679459101833,0.25343810442844455,-0.4849867932721891,0.28089759921989643,-0.6363839417310404,0.010262377906921416,-0.3612622536840074,0.2973415424490743,-0.45113072440122376,0.48328706102156194,-0.5279458836262237
1.2711195254193446,5.4064795890443165,1.3428146869129898,-0.2692731325438178,0.2826828794180095,0.32016332807621334,-0.8134039454196633,-0.6185683645159636,-0.21370346403196366,0.1384551518653825,0.4402758951139096,-1.6731945441502758,0.47609780404594665,-0.12807966411187366,-0.6008302297329844
-4.436615256427486,-0.9646037325205543,-0.9408327507016969,0.01785089885160388,-1.350250207896167,-0.3328372805216568,0.8573596213175587,0.3811632408297392,-0.39186497728238884,-0.25029347076898967,-0.8167763889219463,0.2651067989215582,0.15613065245573474,0.08195738290640756,-1.0477608612181848
-4.626962282582081,-0.9204351543207077,-0.6977397146211863,0.02504724570175402,-0.7970350795878814,-0.705916830560503,1.5530723509651803,0.24595060554294051,0.24499650170228576,0.5617381017802398,-1.169667089145844,-1.129613156502228,2.5921385728647937,-1.629862134610617,1.108404235837178
-4.773873588773774,-0.20483952013762052,0.4521023264698304,0.014380548442719056,1.1946971351503257,0.26062762809495155,-0.7143490655619564,0.076915097097774,-0.6430923116507696,-0.4245262313785363,-0.12890286031666656,0.26058637402395857,-0.3769143094787747,0.08916897825784348,0.5012010021525137
8.793268086846343,-5.246601165455713,5.760888893687011,0.7109294404310621,-0.41190384181100037,-0.21611998252018422,0.5349015742735738,0.012801731858735038,-0.5464647813850312,0.0029550999894721874,0.2642196586560325,-0.3993331220765989,0.036731196465535514,-0.05366349505167939,-0.2860233764884951
10.34472646723592,-6.201747511160377,6.141894305799244,0.7073657242880069,-0.20538560373461956,-0.177707729643593,0.44005136080205787,0.14397041645001368,-0.410924390351786,0.07986081531415345,0.17560227421521613,-0.1441283941497164,-0.13171765911429753,-0.6056055839302711,-0.1970238385022038
-4.391492243240191,-0.7228054179924004,0.00041592568121021425,0.06997916052229478,0.4280236768975343,0.25304076770519085,-0.46493246461589777,0.4483237519464756,-0.610347660968835,-0.5159110663510398,-0.7565329719710123,0.600834382976498,0.06857209782457827,-0.06285832204787267,0.10778788780487578
-5.130263701934639,-0.43042033817705694,0.4732947205001544,0.1054875775023193,6.005653271006111,-2.2335718737128762,3.983886450581395,-1.4579253558573604,3.1528604940678018,0.31905769482670365,2.686782929298688,1.1748354547768014,0.6752379618365081,0.2652252432885086,-1.6113537613219802
8.067049463531303,-0.7951856477870703,-2.974352214927329,-1.6569878437243104,0.027401378110031516,-0.10104063694258535,0.23927841495713317,-0.5359864567506112,-0.19227386414365938,0.12023177198703838,-0.35690712215698484,0.6235547318634131,-0.22150112234957375,-0.16091129040790736,0.09661569421799084
1.8937000115073217,6.144905096590707,1.5106096275985674,-0.31413114874479964,0.7357648870962503,0.44074095988783935,-1.0458962615475382,-0.28116802108343697,-0.06278922441071871,0.9364767734299927,0.02577342515063793,-0.9438858628652824,0.3243595022053385,0.24696688151286442,-0.12966018758791242
9.44623698818015,-4.528798060485865,5.748755769482275,0.7174962287835995,-0.5068089007327805,-0.2869517548835584,0.6802741322640107,0.034124223436070855,-0.3900836856466671,-0.07977068485840716,0.13384311229434578,-0.09846768744592961,0.06552343000554167,0.05248788258576756,-0.03279054442249826
-4.576851464414166,-1.0343176085236334,-1.0341572329078403,0.07164601037833973,-0.618826079643424,-1.4985997552647015,3.3602930923718533,0.8288366511086742,1.9305636420598717,1.943150845137763,-2.44837541415383,-3.461235751661347,-3.704528913045147,0.3695533152698992,1.4940047171121147
10.353465158647905,-6.085982379469781,5.894377783988852,0.7703896150669804,-0.45711722260079657,-0.35607085593477517,0.891788491546012,0.4604641517997486,-0.5055091820953459,-0.221667686312652,-0.18512108586142156,0.5480917469511244,-0.6743038381236409,-0.4763467254526107,-0.4657141742617348
-4.586532196501511,-0.9043543388086287,-0.6964888358397304,0.01879177569586108,-0.9545052344499223,-0.5922955023230916,1.3217409124411785,0.22262649369115473,0.10452835856501047,0.3906916767045815,-1.0407920934846706,-0.9414016267657078,2.3527178452823607,-1.4179125593508808,0.7083119624507127
-4.773417726682927,-0.20454185194974384,0.4524361174302267,0.014322963060811468,1.2012867153045872,0.25937721582122875,-0.7127779775529917,0.0731488437625052,-0.640105343370897,-0.4287789206801338,-0.11883633635116814,0.26924703004819317,-0.3835199894381465,0.0969949020346608,0.48347448316909813
-4.666718245290414,-0.9285909773749972,-0.6802914880117782,0.032900423921009135,-0.3330441436789928,-0.8912379037969376,1.9262891167253493,0.13812045381297017,0.6966486788102029,0.7238853359270417,-0.867715596759479,-0.9532320194166061,2.8910235551237937,-1.7913823179289006,0.9415716583071423
-3.920480080576677,-1.4391227164151723,-1.1540971160961206,-0.09158380489763812,-1.2886033046134964,-0.27315079032965023,0.7047333866591238,0.2530281326990692,-0.27374158404817056,-0.2400527635133035,-0.7044569793740016,0.3182187940025515,0.11367157518305016,0.0948835782295499,-0.8925464361501491
-4.217222348814211,0.29369098563090235,0.39017635762357916,-0.03806950255304142,1.5596242695630462,0.5637764406509606,-1.263273130838591,0.7218434969561041,-1.0559963250739062,0.10403335865260627,-0.9290117030566243,0.8676510601321267,-1.2133950882700093,0.7108612988123244,0.43864249900165575
7.67502459671778,11.925581128947982,1.8306976689745034,-0.07789152881245831,-0.9773667030019404,-0.6651391056424387,1.2988567647326839,0.19614934253045685,1.132367251681943,-0.9453635162579458,-1.2246918208826911,2.2593170114782666,-0.2331431193505517,-0.19244550130251403,1.1924777410350498
-4.715116454242619,-0.3202160892357433,0.3382080815880235,0.03596846183001793,0.5298766954914433,0.10761368932593549,-0.3238735846329316,-0.06725244183167245,-0.40318137150788486,-0.36912993444695097,0.024847096873290585,0.10787182773476384,0.07577762258419143,-0.09851751894235045,0.3635086992947463
-4.7236653860369175,-0.3203403535967938,0.3468404531062169,0.0376267229732773,0.7955606815051661,0.013029942364016112,-0.15869136253410387,-0.16012054431523443,-0.24630541863094518,-0.39735721939003843,0.2372802294751156,0.24912375685079016,0.01588873161630746,0.008826606087199262,0.08141294969977109
-4.287824959900833,-1.0964459233992008,-1.00147340160906,0.014325275390410043,-1.3918006078755552,-0.29863995143978045,0.7739200151898749,0.31756366562620364,-0.2819180152144542,-0.20759100139040032,-0.7209347575791505,0.3013569060703306,0.12031764439481979,0.08576379043695806,-0.9966015264382899
2.0758306504619113,3.732875476048369,-0.812665184252045,-0.5413111377272443,-1.5520035673523063,-0.4556002981973411,1.1387652210365937,2.5669246478760486,0.35511061851496306,-0.5482150704507254,0.46521779281997727,-0.5813921912730671,0.3934449540743612,0.22944958233996413,-1.3537959112908677
-4.781852155951427,-0.20653728806946986,0.45584579460261987,0.01576189347251509,1.3299062667356591,0.20655172267647665,-0.6165892914528419,0.037595320004306515,-0.5583854104356574,-0.419663018091996,-0.046835961176994116,0.3045191666148571,-0.37947422998848696,0.11567999611939203,0.4159237233298566
-3.7917592527996593,-1.5592863675867905,-1.2088632935512615,-0.11862355558145402,-1.2522535611912045,-0.26299955794955104,0.6773947709792081,0.23266104768691753,-0.26595795932063676,-0.25388504699647696,-0.7020675505966816,0.32360008066170187,0.11195610363795239,0.10156034252722909,-0.8581341660961286
-2.661568264735079,-2.615134242736359,-1.688134193026809,-0.35374285044822207,-0.9329802855696065,-0.17393666956644754,0.43733827366122413,0.029566629231389557,-0.20148600813567258,-0.37118657211893114,-0.6922325418795439,0.37467336769603976,0.09330881994503293,0.1563905072960329,-0.5581605706368646
-4.711925573140906,-0.3179910123765042,0.3409291084898677,0.035579860501433226,0.5860562865430476,0.09580937983965565,-0.30784119449886727,-0.09783684982648144,-0.37676154399317013,-0.4016632893318288,0.10566782143248876,0.1763170822150234,0.024755858543958238,-0.03715007698432496,0.22355307244025985
-4.700578552457978,-0.3140059934523065,0.33989416686032115,0.03378301935818418,0.5058709433994527,0.1387287252528211,-0.39083330972447483,-0.08900709345553276,-0.43594797004909974,-0.43973205274963356,0.10451405986065784,0.2013398823072092,-0.02443900139193487,-0.0017307486557808227,0.1678572714656955
-4.220242452807348,-1.1597338603859564,-1.031759438137088,0.013769313154321096,-1.3724717847795223,-0.291704311350088,0.7554707384892791,0.30730785952357875,-0.2717128190365223,-0.2176927399260452,-0.7253360536009037,0.3038811302102793,0.11989204605889098,0.09353666960488152,-0.9814613251769926
-4.429632733441156,-0.5491800371109021,0.0667193048949946,0.050120315215828305,-1.6834819758973543,0.1839518215160671,-0.4499209979612674,-0.6267981230166224,0.6561721767655075,0.2511308885479829,1.3627986823919405,0.2921259157893231,-0.2085905001176045,-0.1834209329574803,0.1427573950537927
-4.696172991378262,-0.3127531909255405,0.3386904152934369,0.03305439928583948,0.45378383505762654,0.16174635116390096,-0.4335337077245395,-0.07677692645125012,-0.47038859118218984,-0.4487014050334891,0.08246573474245883,0.1947080145036005,-0.03363893438999975,-0.0016635108637594875,0.17932026218124317
1.241011576869456,5.4425745511118055,1.3058678949792017,-0.28347327192674887,0.2818253827609202,0.3181571716289556,-0.8083529310222037,-0.6294982790081207,-0.2258588971380831,0.14134616815601508,0.45173171556717345,-1.6762896698493348,0.48166713674168976,-0.0993507081783459,-0.5881817316874959
-4.703671233122627,-0.314778547222098,0.34103133399740204,0.034305873259113974,0.5500752461348988,0.12025366672351255,-0.3570370301305838,-0.10080093315381633,-0.407591647828396,-0.4355529426068232,0.12786430044312638,0.21195276189872583,-0.02158783706724919,0.0032092480270647372,0.1477524192104962
3.527969778958114,7.432078794689383,1.340840978925311,-0.19606900727671986,-0.20828640756450745,-0.013946755939981806,-0.033806891692957114,-0.19906813241210025,0.1217057193069378,-0.18375484707695622,-0.21322781558931106,-0.344465697341903,-0.05774400624134621,0.0140860046688365,-0.5043790243199225
-4.616761854152429,-1.0464059664371297,-0.9741570161771101,0.050015555121318854,-0.8136001211379607,-0.887991403348752,2.003380283806587,0.4762876282260638,0.31832442297598484,0.5671976149077946,-1.4374160633636444,-0.7326264588079344,2.144455081031093,-1.3484744884307622,0.7118930028910863
-4.806297933456754,-0.21517318953053777,0.45794298002006806,0.019629067164259335,1.4992041157516416,0.11513971032215134,-0.43953383807696145,0.02002107975463141,-0.43279051772537197,-0.3367402718800633,-0.04790283356055513,0.24795768701147955,-0.27176992353902696,0.03705905119956676,0.5413806875015782
-4.664066707479218,-1.0560138538743078,-0.9769934934706471,0.05491924187330018,-0.009869256996655529,-1.4006603688305022,3.0331993362944534,0.3632041699896699,1.1110925171680541,0.9086425656196223,-1.3122999088191838,-1.2722653410607714,-0.6193403462071706,-0.20862965556911728,0.4168840106829046
7.7690189600047095,-3.1453419623213197,-3.53508582343008,-2.01320542480125,0.5623650936607156,0.2404745698402781,-0.49437243558434485,-0.8825806159439034,-0.4792337054285551,0.6555111027594586,0.04179314571953403,-0.2723735081112373,-0.10945834528433798,0.055623207225332455,-0.3232132564937362
-4.713646689572149,-0.3176509931424728,0.3436629015558256,0.03595231998366361,0.6655773260358049,0.06887315789059398,-0.2615673849262069,-0.12746730587846578,-0.33093885318653377,-0.41456331204241703,0.17526632799114758,0.22505900657369557,0.0004031416068439181,0.0014585159349427834,0.12566328344527258
-4.280851153304446,-1.103520050293338,-1.0036331763232358,0.014612681165859544,-1.3911979191934984,-0.29720266165038445,0.7695449740939759,0.3140556603476127,-0.27232761154949386,-0.21443982039247467,-0.7267963282663157,0.2998378734639583,0.12471335578478115,0.09424038773067972,-0.9942747174348996
11.481985441743225,0.20433345916305845,-3.891297920729122,-2.616345307373723,0.1741876373232073,-0.22177951535147988,0.43292541571772414,5.182459108098638,0.8707074907528665,-1.718159784167319,2.561430762424637,-0.20968681195348743,0.3420883196655851,0.3644210134182031,1.0692762232270054
-3.695907168983728,-1.6518628052817013,-1.2475286658902,-0.12663649644973526,-1.2295975016231537,-0.25176754532673423,0.645458926244137,0.2048137347303582,-0.22695952154226756,-0.28556428630472686,-0.7255056221781175,0.3227628546143215,0.12549349243589536,0.1353450287064836,-0.8320537614733937
9.10067555115446,-4.937140930461851,5.7640556129926965,0.7214743720665383,-0.44103239635955255,-0.25087596364651615,0.6138630815093327,0.0717852039930878,-0.5200685392903386,-0.02129678466551893,0.23348023365213189,-0.23015843414213105,0.004237348270326471,-0.09060965983547996,-0.17511379409522027
