LD1,LD2,LD3
-1.1779962435984814,-3.3739684514572983,-2.8184907078875505
5.58933517800342,2.5426654212096182,-1.525795809211001
-5.721823144905701,1.6509479144894126,0.8734493138160141
3.585712891593071,-1.9084163108206327,2.694306879693569
4.99350744691837,2.660519034847549,-1.771489845619139
-2.3866186651881054,-1.6591863097147832,-2.2070108687260537
-6.049792165381553,0.8007868350972025,0.9299136238287238
3.8306283565473986,3.4213485471259926,-0.5420105797844432
3.897178574163422,2.750519107423931,-0.718750212516648
-4.658392247672404,-0.13883217648787974,-0.43191783819714913
-2.949000017493536,-1.7072368853420936,-1.6710004716398865
-4.325093191064593,-0.4185030801412206,0.19116690924589966
-0.22421417299563792,-1.6525074896294094,-1.80026275557414
-5.406370373614041,0.9627786667844118,1.3309703764240082
-1.4067756141653007,-2.0113886203727938,-3.026788874122625
-5.83027295030598,1.6193333918524688,0.8007506949805613
-1.4374189935102006,-2.0734186105286123,-3.175530049452457
4.676571204697867,2.6814466628322955,-1.3284521262933107
4.374928903725993,2.5877159831986303,-0.5240635924812832
-1.6971211977749143,-1.867450407894451,-3.0270991957349698
-1.8405958646282037,-1.9408777245903397,-3.1283365648392585
-5.271988071334895,0.9982958148135106,1.4167237050242723
3.2730754621827147,-1.8079490067923119,3.0156801400962756
-5.315563147716834,1.0157022210537177,1.4230961757206366
-1.4003454116501188,-2.002710744953611,-2.9736095882524647
-5.860593742111035,1.62113630079324,0.7929322600026246
3.642869517572173,3.757937359733392,-0.9055512155527095
2.935353919052924,2.823353316806434,-1.6496356429479742
2.811921378565829,-1.4974225308628681,3.1214608684295166
-2.782644092399557,1.146102083912683,-1.9815220976161994
2.946629020202277,-1.3835750116898464,2.700134152329699
3.145420843724273,-1.8250588671390369,3.093295099576789
2.945029004165983,-1.371055478168452,2.6960652639216174
4.129507488431551,3.0815732031646177,-1.4670523243811047
-5.626658823422182,1.6913353646603753,0.9521041909161687
-5.824897746643537,1.6255914630288402,0.8098671845950903
-5.868282334935109,1.6338844184179235,0.8053950903765589
2.836379165756492,-1.4951655137906215,1.8341439216828446
2.565740577271868,1.5041465685289426,-0.8706107554098204
3.5517686799981294,-1.678647190824615,2.523173313229828
-1.9028590421617388,-1.9673277476904834,-3.317327860051883
-1.454293966484909,-1.9908952973623575,-2.9896666732224335
2.7439131290200574,4.324476542851414,-2.746737479600871
-5.327874036346173,0.9711876443965517,1.3664820499332988
3.4923529350776055,0.8373786095442917,-0.5381435579391296
2.6627048423638144,-1.5158042635164204,1.691889162360667
