LD1,LD2,LD3
4.764657633464235,1.7080465883148166,-1.2321437795221388
2.7345795831179376,-1.5172004684561462,1.7734682473195986
3.6012871997789757,-1.9998039652575368,2.7240055522072297
-1.4218649161275323,-2.037831638384408,-3.099416917632961
-1.5454079662236924,-2.0413642443487867,-2.7240701445164146
2.7938085873817147,-1.4209283290367458,3.099516976554619
4.679712910938718,2.345060240619628,-1.3251637694980194
3.236437507650753,-1.7449951841628022,2.92560477017703
-0.3256244864404143,-0.1252811839143635,0.0676179077584804
3.44136240495762,-1.372137210482934,2.536960748140564
4.385701421779078,2.7912701659647525,-0.6479409046654744
4.083508439975421,3.378956036635669,-1.106194317755543
-5.2993660288855375,0.9857728344854236,1.393005378821312
-1.4173595485490014,-2.042941152340884,-3.096516276322349
-0.9780049564793,-2.3132009178141986,-3.4259190780770257
2.7879261768085075,-1.4047106945546068,3.0957792076838624
4.202531423341402,3.021501679187806,-0.9500053426707088
2.738556314283375,-1.5095857784230515,1.720634108811666
3.294813661145532,-1.9247093415580283,3.055898257328419
2.7129618381264806,1.4357787955394654,-0.9531646033731642
2.531615888901218,-1.7257017939461572,1.3765484089457736
-1.3756896000621974,-3.4074678399593084,-2.5260477814143827
-6.0481948348313646,1.293721980303765,1.5129487809535516
2.4487609983331384,-0.6547002239199258,2.024859207683998
-1.344730849956347,-3.1155326935880407,-2.78872556313353
4.089835634171644,3.776547530649221,-2.604798022361308
-1.6151419075138056,-2.093718667773875,-2.676788676473816
-1.2091404652087892,-3.2856155434650405,-2.861500040841468
-5.617040780845234,1.6972549392139502,0.962213493926477
-1.1995024629016025,-3.338030184036542,-2.831701530989814
-1.2095518070110296,-3.288521959120709,-2.860371856284479
-5.826429799682296,1.6189784623414338,0.8015931479595352
-5.999532488209998,0.7951770114005363,0.9396590839941804
3.188505555664672,1.3294428083227017,-1.297878513947907
-1.1767357620185537,-1.729572733161412,-2.6815964777657784
-5.260180393617397,0.9986483827039409,1.4209873708898464
4.511052039547068,2.757394056707539,-0.9467339349934344
4.115714786980139,3.1169536278816694,-1.071276781090881
2.05780613339296,-1.3931177437396678,1.1747322381055227
2.674779501309096,-1.3966122572832385,2.6600722826904084
-5.754791364932786,1.6576471404430535,0.8705177191439405
-5.815197541043948,1.7121081724267633,0.9147285594395936
2.712861084417962,1.4358089492983694,-0.9534349021823678
-2.0991916022860946,-0.790013579941192,-0.0510079222930184
2.373758773007317,0.4290329622704329,-1.2714750288373835
4.200001178171999,2.943104460909425,-1.7007754814324634
-5.318836923817817,0.9788902871681636,1.378528523771844
3.770384633662165,-2.2340445513108844,2.726350526372921
3.2481809114890696,-1.8135490692729133,2.948420923985508
-0.8823260438500611,-3.7287960343042967,-3.638864864421672
-1.947227528742811,-1.482317518706052,-2.5310821448474923
4.204129286566121,1.7571204775047664,-1.0247257879754903
1.1031692195522245,-2.289738980348265,-0.6969091037559669
3.2753747643700217,-1.8379939722488587,3.0316088945159088
2.7730902679929352,-0.8954331733837968,2.498708757414278
-5.247080253589377,1.0088331597016689,1.4372908404314366
-5.20958880283693,0.9994455525751916,1.4384129948121107
-1.4003934918272678,-2.012667085716035,-3.0080316086289813
-5.615171466658029,1.6880691241911618,0.9520303261677248
-7.1060500315693735,1.3327122118163055,0.0457762612339014
-5.342769325897421,1.0129498663481478,1.410979858794483
4.020134248552672,-1.5735763547440875,2.033876657216209
4.722761493267988,2.7772223419926214,-1.2419212693902273
-5.605865629648773,1.6822369221358482,0.9482260488291614
